1394	189	600	d203
1395	189	600	d211
1396	191	299	c8
1397	191	900	c9
1398	192	-100	c5
1399	192	500	c8
1400	192	-100	c11
1401	192	-350	r6
1402	192	-500	r9
1403	192	-500	r10
1404	192	-1500	r14
1405	192	-250	r42
1406	192	-250	r75
1407	192	-250	r108
1408	192	-750	r128
1409	192	-1500	r161
1410	192	-1500	r367
1411	192	-150	d201
1412	192	-150	d203
1413	192	50	d204
1414	192	50	d206
1415	192	-150	d207
1416	192	50	d208
1417	192	50	d210
1418	192	50	d212
1419	192	50	d215
1420	193	1	c1
1421	193	1102	r128
1422	193	100	d203
1423	207	1000	r4
1424	208	-50	r3
1425	208	-100	r5
1426	208	-700	r6
1427	208	1	r8
1428	208	-800	r9
1429	208	-800	r10
1430	208	101	r11
1431	208	-1000	r14
1432	208	-100	r42
1433	208	-500	r75
1434	208	-500	r108
1435	208	-500	r128
1436	208	-1000	r161
1437	208	-1000	r367
1438	208	-600	d201
1439	208	-800	d203
1440	208	-1	d205
1441	208	-600	d206
1442	208	100	d207
1443	208	50	d210
1444	208	-50	d214
1445	208	-50	d216
1446	210	-1	c9
1447	210	1	r1
1448	210	-1	r6
1449	210	99	r8
1450	210	-600	r9
1451	210	-600	r10
1452	210	100	r12
1453	210	-1000	r14
1454	210	-250	r42
1455	210	-100	r75
1456	210	-100	r108
1457	210	-600	r128
1458	210	-1000	r161
1459	210	-1000	r367
1460	210	-1	d201
1461	210	1	d202
1462	210	-1	d203
1463	210	1	d213
1464	211	98	c1
1465	211	-1	c5
1466	211	-2	c9
1467	211	-1	c11
1468	211	-1	r2
1469	211	100	r3
1470	211	-1	r4
1471	211	2	r8
1472	211	-600	r9
1473	211	-600	r10
1474	211	-1	r11
1475	211	-1000	r14
1476	211	-500	r42
1477	211	-250	r75
1478	211	-250	r108
1479	211	-1000	r161
1480	211	-1000	r367
1481	211	-1	d201
1482	211	-1	d202
1483	211	-600	d203
1484	211	-1	d205
1485	211	-1	d206
1486	211	-1	d207
1487	212	1	r1
1488	212	100	r3
1489	212	100	r5
1490	212	-600	r6
1491	212	100	r8
1492	212	-600	r9
1493	212	-600	r10
1494	212	-1000	r14
1495	212	-250	r42
1496	212	-250	r75
1497	212	-250	r108
1498	212	-300	r128
1499	212	-1000	r161
1500	212	-1000	r367
1501	212	-1	d201
1502	212	-600	d203
1503	212	-1	d205
1504	213	-5	c9
1505	213	200	r2
1506	213	100	r3
1507	213	-600	r6
1508	213	100	r8
1509	213	-600	r9
1510	213	-600	r10
1511	213	50	r11
1512	213	-1000	r14
1513	213	-100	r42
1514	213	-500	r75
1515	213	-500	r108
1516	213	-600	r128
1517	213	99	r130
1518	213	-1000	r161
1519	213	-1000	r367
1520	213	-700	d203
1521	213	-600	d206
1522	214	100	r1
1523	214	-600	r6
1524	214	-900	r9
1525	214	-800	r10
1526	214	-450	r14
1527	214	-250	r42
1528	214	-750	r75
1529	214	-250	r108
1530	214	-300	r128
1531	214	-1500	r161
1532	214	-450	r367
1533	214	-299	d201
1534	214	-700	d203
1535	214	-299	d205
1536	214	-299	d206
1537	214	100	d207
1538	214	100	d208
1539	214	-299	d216
1540	215	99	r2
1541	215	-600	r6
1542	215	201	r8
1543	215	-600	r9
1544	215	-600	r10
1545	215	99	r12
1546	215	-600	r128
1547	215	100	r130
1548	215	-600	d201
1549	215	1	d202
1550	215	-600	d203
1551	215	-1	d205
1552	215	-600	d206
1553	215	101	d214
1554	216	900	r6
1555	216	900	r9
1556	216	2000	r10
1557	216	-600	d213
1558	217	-50	r2
1559	217	-50	r3
1560	217	-50	r4
1561	217	-50	r5
1562	217	-700	r6
1563	217	-50	r8
1564	217	-800	r9
1565	217	-700	r10
1566	217	-50	r11
1567	217	-50	r12
1568	217	-300	r128
1569	217	-50	r130
1570	217	50	d202
1571	217	-700	d203
1572	217	-300	d205
1573	217	-300	d206
1574	217	50	d207
1575	217	50	d210
1576	218	-50	c9
1577	218	-600	r6
1578	218	100	r7
1579	218	50	r8
1580	218	-700	r9
1581	218	-700	r10
1582	218	201	r11
1583	218	-1000	r14
1584	218	-100	r42
1585	218	-500	r75
1586	218	-500	r108
1587	218	-500	r128
1588	218	-1000	r161
1589	218	-1000	r367
1590	218	-600	d201
1591	218	-600	d203
1592	218	-600	d206
1593	224	-150	r6
1594	224	-200	r9
1595	224	-200	r10
1596	224	-500	r14
1597	224	50	r42
1598	224	-500	r75
1599	224	-500	r108
1600	224	-50	r128
1601	224	-50	r130
1602	224	-500	r161
1603	224	-500	r367
1604	226	650	d213
1605	226	500	d216
1606	227	750	r6
1607	227	-1000	r14
1608	227	-250	r42
1609	227	-500	r75
1610	227	-500	r108
1611	227	-1000	r161
1612	227	-1000	r367
1613	232	1000	r6
1614	232	1000	r9
1615	232	2000	r10
1616	232	-1000	r14
1617	232	-500	r42
1618	232	-500	r75
1619	232	-500	r108
1620	232	-250	r161
1621	232	-250	r367
1622	232	-700	d213
1623	233	50	c1
1624	233	-100	c3
1625	233	-50	c4
1626	233	100	c5
1627	233	-50	c6
1628	233	50	c10
1629	233	50	c11
1630	233	25	c15
1631	233	-150	r1
1632	233	-150	r2
1633	233	-150	r3
1634	233	-150	r4
1635	233	-150	r5
1636	233	-150	r7
1637	233	-150	r8
1638	233	150	r9
1639	233	1500	r10
1640	233	-150	r11
1641	233	-150	r12
1642	233	-1000	r14
1643	233	-500	r42
1644	233	-500	r75
1645	233	-500	r108
1646	233	-150	r128
1647	233	-250	r130
1648	233	-250	r161
1649	233	-250	r367
1650	233	100	d201
1651	233	-150	d202
1652	233	150	d203
1653	233	-150	d204
1654	233	-50	d205
1655	233	-100	d206
1656	233	150	d207
1657	233	-150	d208
1658	233	-50	d209
1659	233	-100	d210
1660	233	-50	d211
1661	233	-150	d212
1662	233	-50	d213
1663	233	-100	d214
1664	233	-150	d215
1665	233	-50	d216
1666	235	200	c5
1667	235	200	c11
1668	235	-1000	r14
1669	235	-500	r42
1670	235	-500	r128
1671	235	-100	r130
1672	235	300	d201
1673	235	-500	d202
1674	235	150	d203
1675	235	-1000	d204
1676	235	-500	d205
1677	235	125	d207
1678	235	-1000	d208
1679	235	-500	d209
1680	235	-1000	d210
1681	235	-500	d211
1682	235	-1000	d212
1683	235	-250	d213
1684	235	-500	d214
1685	235	-1000	d215
1686	235	-250	d216
1687	240	50	c11
1688	240	50	c12
1689	240	50	c13
1690	240	50	c14
1691	240	-50	r2
1692	240	-50	r3
1693	240	-50	r4
1694	240	-50	r5
1695	240	-700	r6
1696	240	-50	r8
1697	240	-800	r9
1698	240	-700	r10
1699	240	-50	r11
1700	240	-50	r12
1701	240	-1500	r14
1702	240	-250	r42
1703	240	-250	r75
1704	240	-250	r108
1705	240	-300	r128
1706	240	-50	r130
1707	240	-1500	r161
1708	240	-1500	r367
1709	240	50	d202
1710	240	-700	d203
1711	240	-300	d205
1712	240	-300	d206
1713	240	50	d207
1714	240	50	d210
1715	241	25	c4
1716	241	25	c6
1717	241	25	c10
1718	241	-50	c11
1719	241	25	c15
1720	241	-50	r6
1721	241	-100	r9
1722	241	-100	r10
1723	241	-1000	r14
1724	241	-250	r75
1725	241	-250	r108
1726	241	-50	r128
1727	241	25	r130
1728	241	-1000	r161
1729	241	-1000	r367
1730	241	-100	d201
1731	241	-100	d203
1732	241	-100	d207
1733	241	250	d209
1734	243	1000	r11
1735	243	-500	r12
1736	243	-500	r14
1737	244	-300	r6
1738	244	100	r8
1739	244	-150	r9
1740	244	-150	r10
1741	244	750	r11
1742	244	400	r12
1743	244	-1000	r14
1744	244	-1000	r75
1745	244	-500	r130
1746	244	-1000	r367
1747	245	-1000	r6
1748	245	-1000	r9
1749	245	-1000	r10
1750	245	-1000	r128
1751	249	-500	r42
1752	249	-500	r75
1753	249	-500	r108
1754	249	-500	r161
1755	253	100	r4
1756	253	100	r5
1757	253	-1000	r6
1758	253	50	r7
1759	253	-1000	r9
1760	253	-1000	r10
1761	253	50	r11
1762	253	-1000	r14
1763	253	-1000	r75
1764	253	-1000	r128
1765	253	-1000	r367
1766	256	1000	d206
1767	257	-50	r2
1768	257	-50	r3
1769	257	-50	r4
1770	257	-50	r5
1771	257	-700	r6
1772	257	-50	r8
1773	257	-700	r9
1774	257	-800	r10
1775	257	-50	r11
1776	257	-50	r12
1777	257	-1500	r14
1778	257	-250	r42
1779	257	-250	r75
1780	257	-250	r108
1781	257	-300	r128
1782	257	-50	r130
1783	257	-1500	r161
1784	257	-1500	r367
1785	257	50	d202
1786	257	-700	d203
1787	257	-300	d205
1788	257	-300	d206
1789	257	50	d207
1790	257	50	d210
1791	264	-1000	r6
1792	264	-1000	r9
1793	264	-1000	r10
1794	264	-1000	r128
1795	265	100	c4
1796	265	100	c6
1797	265	100	r1
1798	265	-600	r6
1799	265	-900	r9
1800	265	-800	r10
1801	265	-450	r14
1802	265	-250	r42
1803	265	-750	r75
1804	265	-250	r108
1805	265	-300	r128
1806	265	-1500	r161
1807	265	-450	r367
1808	265	-299	d201
1809	265	-700	d203
1810	265	-299	d205
1811	265	-299	d206
1812	265	100	d207
1813	265	100	d208
1814	265	-299	d216
1815	271	100	c4
1816	271	100	c6
1817	271	100	r1
1818	271	-600	r6
1819	271	-900	r9
1820	271	-800	r10
1821	271	-450	r14
1822	271	-250	r42
1823	271	-750	r75
1824	271	-250	r108
1825	271	-300	r128
1826	271	-1500	r161
1827	271	-450	r367
1828	271	-299	d201
1829	271	-700	d203
1830	271	-299	d205
1831	271	-299	d206
1832	271	100	d207
1833	271	100	d208
1834	271	-299	d216
1835	273	-1000	r14
1836	273	-1000	r42
1837	273	-1000	r75
1838	273	-1000	r367
1839	273	1000	d216
1840	274	-100	r3
1841	274	-500	r4
1842	274	-500	r5
1843	274	100	r6
1844	274	-250	r7
1845	274	-100	r8
1846	274	-150	r12
1847	274	-1000	r14
1848	274	500	r42
1849	274	-500	r128
1850	275	-50	c5
1851	275	250	c9
1852	275	-50	c11
1853	275	250	r2
1854	275	-50	r6
1855	275	-50	r9
1856	275	-50	r10
1857	275	-1000	r14
1858	275	-250	r128
1859	275	-1000	r161
1860	275	-1000	r367
1861	275	-100	d201
1862	275	-100	d203
1863	275	100	d205
1864	275	-100	d206
1865	275	100	d214
1866	278	-100	r1
1867	278	-100	r2
1868	278	-100	r3
1869	278	-500	r4
1870	278	-500	r5
1871	278	-100	r6
1872	278	-250	r7
1873	278	-250	r8
1874	278	-500	r14
1875	278	-500	r42
1876	278	-500	r75
1877	278	-500	r108
1878	278	-250	r128
1879	278	-250	r130
1880	278	-500	r161
1881	278	-500	r367
1882	279	-150	r6
1883	279	-200	r9
1884	279	-200	r10
1885	279	-500	r14
1886	279	300	r42
1887	279	-500	r75
1888	279	-500	r108
1889	279	-50	r128
1890	279	-50	r130
1891	279	-500	r161
1892	279	-500	r367
1893	281	-500	r11
1894	281	-500	r12
1895	281	-500	r14
1896	281	-750	r128
1897	282	1	c10
1898	282	1100	r128
1899	282	100	d203
1900	283	50	c9
1901	283	99	r1
1902	283	99	r2
1903	283	201	r4
1904	283	101	r5
1905	283	-900	r6
1906	283	201	r7
1907	283	99	r8
1908	283	-600	r9
1909	283	-600	r10
1910	283	99	r11
1911	283	99	r12
1912	283	-1000	r14
1913	283	-100	r42
1914	283	-500	r75
1915	283	-500	r108
1916	283	-300	r128
1917	283	99	r130
1918	283	-100	r161
1919	283	-1000	r367
1920	283	-600	d201
1921	283	-600	d203
1922	283	-600	d206
1923	283	1	d208
1924	283	-1	d209
1925	283	-1	d212
1926	292	-25	c1
1927	292	-50	c2
1928	292	-400	c3
1929	292	-100	c4
1930	292	500	c5
1931	292	-100	c6
1932	292	50	c10
1933	292	200	c11
1934	292	25	c15
1935	292	-350	r1
1936	292	-350	r2
1937	292	-350	r3
1938	292	-350	r4
1939	292	-350	r5
1940	292	-250	r7
1941	292	-250	r8
1942	292	500	r9
1943	292	150	r10
1944	292	-350	r11
1945	292	-350	r12
1946	292	-1000	r14
1947	292	-500	r42
1948	292	-500	r75
1949	292	-500	r108
1950	292	-150	r128
1951	292	-350	r130
1952	292	-250	r161
1953	292	100	d201
1954	292	-250	d202
1955	292	250	d203
1956	292	-250	d204
1957	292	-50	d205
1958	292	-200	d206
1959	292	500	d207
1960	292	-250	d208
1961	292	-50	d209
1962	292	-200	d210
1963	292	-250	d212
1964	292	-50	d213
1965	292	-200	d214
1966	292	-250	d215
1967	292	-50	d216
1968	294	-50	c5
1969	294	150	c10
1970	294	-50	c11
1971	294	50	c15
1972	294	150	r2
1973	294	-50	r6
1974	294	-50	r9
1975	294	-50	r10
1976	294	-1000	r14
1977	294	-250	r128
1978	294	-1000	r161
1979	294	-1000	r367
1980	294	-200	d201
1981	294	-500	d203
1982	294	-100	d206
1983	294	100	d214
1984	295	-50	c2
1985	295	-200	c3
1986	295	-50	c4
1987	295	-100	c6
1988	295	500	c10
1989	295	25	c11
1990	295	250	c15
1991	295	-350	r1
1992	295	-350	r2
1993	295	-350	r3
1994	295	-350	r4
1995	295	-350	r5
1996	295	350	r6
1997	295	-350	r7
1998	295	-350	r8
1999	295	100	r9
2000	295	500	r10
2001	295	-350	r11
2002	295	-350	r12
2003	295	-1000	r14
2004	295	-500	r42
2005	295	-500	r75
2006	295	-500	r108
2007	295	-150	r128
2008	295	-350	r130
2009	295	-250	r161
2010	295	100	r367
2011	295	100	d201
2012	295	-150	d202
2013	295	250	d203
2014	295	-250	d204
2015	295	-50	d205
2016	295	-200	d206
2017	295	100	d207
2018	295	-250	d208
2019	295	-50	d209
2020	295	-200	d210
2021	295	350	d211
2022	295	-250	d212
2023	295	-50	d213
2024	295	-200	d214
2025	295	-250	d215
2026	295	-50	d216
2027	299	-300	r4
2028	299	-300	r5
2029	299	-200	r7
2030	299	-200	r8
2031	299	-500	r14
2032	299	-500	r42
2033	299	-500	r75
2034	299	-500	r108
2035	299	-500	r161
2036	299	-500	r367
2037	300	101	c7
2038	300	-101	r128
2039	300	-100	r522
2040	300	300	d210
2041	302	200	c3
2042	302	350	c4
2043	302	350	c6
2044	302	1000	r4
2045	302	1000	r5
2046	302	-1000	r6
2047	302	1000	r7
2048	302	-1000	r9
2049	302	-1000	r10
2050	302	250	r11
2051	302	-1000	r14
2052	302	-1000	r75
2053	302	-1000	r128
2054	302	-1000	r367
2055	303	25	c4
2056	303	25	c6
2057	303	25	c10
2058	303	-50	c11
2059	303	25	c15
2060	303	-50	r6
2061	303	-100	r9
2062	303	-100	r10
2063	303	-1000	r14
2064	303	-250	r75
2065	303	-250	r108
2066	303	-50	r128
2067	303	25	r130
2068	303	-1000	r161
2069	303	-1000	r367
2070	303	-100	d201
2071	303	-100	d203
2072	303	-100	d207
2073	304	50	c6
2074	304	99	r1
2075	304	99	r2
2076	304	201	r4
2077	304	101	r5
2078	304	-900	r6
2079	304	201	r7
2080	304	99	r8
2081	304	-600	r9
2082	304	-600	r10
2083	304	99	r11
2084	304	99	r12
2085	304	-1500	r14
2086	304	-50	r42
2087	304	-250	r75
2088	304	-150	r108
2089	304	-300	r128
2090	304	99	r130
2091	304	-1500	r161
2092	304	-1500	r367
2093	304	-600	d201
2094	304	-600	d203
2095	304	-600	d206
2096	304	1	d208
2097	304	-1	d209
2098	304	-1	d212
2099	305	25	c3
2100	305	-100	c5
2101	305	-100	c11
2102	305	50	c12
2103	305	50	c13
2104	305	50	c14
2105	305	100	r1
2106	305	100	r2
2107	305	100	r3
2108	305	200	r4
2109	305	200	r5
2110	305	-200	r6
2111	305	150	r7
2112	305	250	r8
2113	305	-250	r9
2114	305	-250	r10
2115	305	250	r11
2116	305	1000	r12
2117	305	-1000	r14
2118	305	-250	r42
2119	305	-100	r75
2120	305	-100	r108
2121	305	-250	r128
2122	305	-1000	r161
2123	305	-1000	r367
2124	305	-500	d201
2125	305	150	d202
2126	305	-500	d203
2127	305	150	d205
2128	305	-500	d207
2129	305	100	d213
2130	308	-500	r6
2131	308	-500	r9
2132	308	-500	r10
2133	308	-500	r14
2134	308	-50	r42
2135	308	-500	r75
2136	308	-500	r108
2137	308	-500	r128
2138	308	-50	r130
2139	308	-500	r161
2140	308	-500	r367
2141	309	-500	r14
2142	309	-250	r42
2143	309	-500	r75
2144	309	-500	r108
2145	309	-250	r130
2146	309	-500	r161
2147	309	-500	r367
2148	311	500	c1
2149	311	-50	c5
2150	311	-50	c11
2151	311	-1000	r14
2152	311	-250	r128
2153	311	-1000	r161
2154	311	-1000	r367
2155	311	-650	d201
2156	311	-850	d203
2157	311	-500	d206
2158	311	50	d211
2159	314	200	r2
2160	314	-400	r3
2161	314	-1	r5
2162	314	-900	r6
2163	314	201	r8
2164	314	-900	r9
2165	314	-900	r10
2166	314	99	r11
2167	314	100	r12
2168	314	-400	r128
2169	314	200	r130
2170	314	-701	d201
2171	314	-500	d203
2172	314	-1	d205
2173	314	-601	d206
2174	314	-201	d211
2175	314	-1	d212
2176	314	-1	d215
2177	314	-1	d216
2178	316	50	c3
2179	316	100	c4
2180	316	100	c6
2181	316	-50	r3
2182	316	-100	r5
2183	316	-700	r6
2184	316	1	r8
2185	316	-800	r9
2186	316	-800	r10
2187	316	101	r11
2188	316	-500	r128
2189	316	-600	d201
2190	316	-800	d203
2191	316	-1	d205
2192	316	-600	d206
2193	316	100	d207
2194	316	50	d210
2195	316	-50	d214
2196	316	-50	d216
2197	317	1	c7
2198	317	700	r128
2199	317	100	d203
2200	320	250	d213
2201	322	-100	c3
2202	322	-50	c4
2203	322	100	c5
2204	322	-50	c6
2205	322	-50	c8
2206	322	100	c11
2207	322	-50	r1
2208	322	-50	r2
2209	322	-50	r3
2210	322	-250	r4
2211	322	-450	r5
2212	322	1000	r6
2213	322	-450	r7
2214	322	-150	r8
2215	322	-150	r11
2216	322	-100	r12
2217	322	-1000	r14
2218	322	-500	r42
2219	322	-100	r75
2220	322	-100	r108
2221	322	-150	r128
2222	322	-200	r130
2223	322	-100	r161
2224	322	-100	r367
2225	322	100	d201
2226	322	-50	d202
2227	322	100	d203
2228	322	-100	d204
2229	322	-50	d205
2230	322	-50	d206
2231	322	150	d207
2232	322	-100	d208
2233	322	-50	d209
2234	322	-100	d210
2235	322	-100	d212
2236	322	-100	d214
2237	322	-150	d215
2238	331	-50	r4
2239	331	-50	r5
2240	331	150	r6
2241	331	-250	r14
2242	331	-250	r42
2243	331	-500	r75
2244	331	-500	r108
2245	331	-50	r128
2246	331	-250	r161
2247	331	-250	r367
2248	340	500	c4
2249	340	-500	c5
2250	340	1000	c6
2251	342	-100	c5
2252	344	1000	c3
2253	344	1000	c4
2254	344	-100	c5
2255	344	1000	c6
2256	344	25	c10
2257	344	-75	c11
2258	344	50	r4
2259	344	50	r5
2260	344	-50	r6
2261	344	25	r7
2262	344	500	r42
2263	344	-1000	r161
2264	344	-1000	r367
2265	344	-1000	d201
2266	344	-750	d203
2267	344	250	d206
2268	344	-750	d207
2269	344	1000	d215
2270	347	750	c4
2271	347	1000	c6
2272	348	25	c3
2273	348	25	c4
2274	348	-100	c5
2275	348	25	c6
2276	348	100	c8
2277	348	25	c9
2278	348	100	c10
2279	348	-100	c11
2280	348	100	c15
2281	348	100	r1
2282	348	100	r2
2283	348	-50	r3
2284	348	100	r4
2285	348	100	r5
2286	348	-150	r6
2287	348	100	r7
2288	348	100	r8
2289	348	-150	r9
2290	348	-150	r10
2291	348	100	r11
2292	348	100	r12
2293	348	-1000	r14
2294	348	-100	r42
2295	348	-500	r75
2296	348	-500	r108
2297	348	-100	r128
2298	348	1500	r130
2299	348	-1000	r161
2300	348	-1000	r367
2301	348	-250	d201
2302	348	-250	d203
2303	348	-250	d207
2304	353	-800	r1
2305	353	-900	r2
2306	353	-900	r3
2307	353	-1000	r4
2308	353	-1000	r5
2309	353	-100	r6
2310	353	-900	r7
2311	353	-900	r8
2312	353	-100	r9
2313	353	-100	r10
2314	353	-1000	r11
2315	353	-900	r12
2316	353	-1000	r42
2317	353	-1000	r128
2318	353	-1000	r130
2319	353	-800	r330
2320	353	200	d201
2321	353	-500	d202
2322	353	200	d203
2323	353	-500	d204
2324	353	200	d206
2325	353	-500	d207
2326	353	-500	d208
2327	353	-500	d209
2328	353	-500	d210
2329	353	100	d211
2330	353	-500	d212
2331	353	-500	d214
2332	353	-500	d215
2333	360	-1000	r6
2334	360	-1000	r9
2335	360	-1000	r10
2336	360	-1000	r128
2337	361	-51	c5
2338	361	-51	c11
2339	361	99	r1
2340	361	201	r2
2341	361	-50	r3
2342	361	-200	r5
2343	361	-1000	r6
2344	361	100	r8
2345	361	-1000	r9
2346	361	-800	r10
2347	361	99	r11
2348	361	100	r12
2349	361	-1000	r14
2350	361	-300	r128
2351	361	200	r130
2352	361	-1000	r161
2353	361	-1000	r367
2354	361	-650	d201
2355	361	-900	d203
2356	361	-700	d206
2357	361	100	d208
2358	361	50	d210
2359	364	-500	c3
2360	364	-250	c4
2361	364	100	c5
2362	364	-250	c6
2363	364	250	c11
2364	364	100	d201
2365	364	-250	d202
2366	364	100	d203
2367	364	-500	d204
2368	364	-250	d205
2369	364	-250	d206
2370	364	100	d207
2371	364	-500	d208
2372	364	-250	d209
2373	364	-500	d210
2374	364	-250	d211
2375	364	-500	d212
2376	364	-250	d213
2377	364	-500	d214
2378	364	-500	d215
2379	364	-250	d216
2380	367	-999	c1
2381	367	-999	c2
2382	367	-999	c3
2383	367	700	c4
2384	367	-999	c5
2385	367	700	c6
2386	367	-999	c7
2387	367	-999	c8
2388	367	-999	c9
2389	367	-999	c10
2390	367	-999	c11
2391	367	-999	c12
2392	367	-999	c13
2393	367	-999	c14
2394	367	101	c15
2395	367	-999	c16
2396	367	800	r42
2397	390	-1000	r14
2398	390	-1000	r42
2399	390	-1000	r161
2400	390	-1000	r367
2401	408	-1000	r14
2402	418	99	r1
2403	418	99	r2
2404	418	201	r4
2405	418	101	r5
2406	418	-900	r6
2407	418	201	r7
2408	418	99	r8
2409	418	-600	r9
2410	418	-600	r10
2411	418	99	r11
2412	418	99	r12
2413	418	-1000	r14
2414	418	-100	r42
2415	418	-500	r75
2416	418	-500	r108
2417	418	-300	r128
2418	418	99	r130
2419	418	-1000	r161
2420	418	-1000	r367
2421	418	-600	d201
2422	418	-600	d203
2423	418	-600	d206
2424	418	1	d208
2425	418	-1	d209
2426	418	-1	d212
2427	483	701	r130
2428	493	101	r522
2430	43	1	d396
2431	87	1	d396
2432	88	1	d396
2433	92	1	d396
2434	99	1	d396
2435	101	1	d396
2436	143	2	d396
2437	155	1	d396
2438	179	200	d396
2439	191	299	d396
2440	211	-1	d396
2441	213	1	d396
2442	215	1	d396
2443	275	100	d396
2444	283	1	d396
2445	304	1	d396
2446	314	1	d396
2447	322	-50	d396
2448	348	100	d396
2449	353	100	d396
2450	361	1	d396
2451	418	1	d396
2452	506	500	r1
2453	398	-3000	c1
2454	398	-3000	c2
2455	398	-3000	c3
2456	398	-3000	c4
2457	398	-3000	c5
2458	398	-3000	c6
2459	398	-3000	c7
2460	398	-3000	c8
2461	398	-3000	c9
2462	398	-3000	c10
2463	398	-3000	c11
2464	398	-3000	c12
2465	398	-3000	c13
2466	398	-3000	c14
2467	398	-3000	c15
2468	398	-3000	c16
2469	435	-2800	c1
2470	435	-2800	c2
2471	435	-2800	c3
2472	435	-2800	c4
2473	435	-2800	c5
2474	435	-2800	c6
2475	435	-2800	c7
2476	435	-2800	c8
2477	435	-2800	c9
2478	435	-2800	c10
2479	435	-2800	c11
2480	435	-2800	c12
2481	435	-2800	c13
2482	435	-2800	c14
2483	435	-2800	c15
2484	435	-2800	c16
2485	432	-2800	c1
2486	432	-2800	c2
2487	432	-2800	c3
2488	432	-2800	c4
2489	432	-2800	c5
2490	432	-2800	c6
2491	432	-2800	c7
2492	432	-2800	c8
2493	432	-2800	c9
2494	432	-2800	c10
2495	432	-2800	c11
2496	432	-2800	c12
2497	432	-2800	c13
2498	432	-2800	c14
2499	432	-2800	c15
2500	432	-2800	c16
2501	223	700	r209
2502	223	400	d202
