743	steamfont	0	77	0	0	0	0	-401	-76	-157	255	0	202	0	0	4294967295
752	soltemple	0	1	0	0	0	0	1158	-1808	-103.35	130	0	27	0	0	4294967295
753	tenebrous	0	1	-1755	-1135	-23	0	1585	-693	63	150	0	167	0	0	4294967295
754	tenebrous	0	2	-62	1835	-36	0	700	-669	3	67.6	0	160	0	0	4294967295
767	torgiran	0	1	1200	-1.3	-20	0	5	-1585	7	0	0	227	0	0	4294967295
768	torgiran	0	2	-342	-610	3	0	790	-580	56	137	0	225	0	0	4294967295
769	tox	0	0	-1515	-910	-36.9	0	0	0	-32	128	0	152	0	0	4294967295
770	tox	0	1	2550	296	-44	0	-1556	-184	-45	0	0	24	0	0	4294967295
771	tox	0	2	-2626	-435	-41	0	883	98	1	94.8	0	75	0	0	4294967295
772	tox	0	3	-512	2655	-34.5	0	417	-938	23.8	38	0	74	0	0	4294967295
774	tox	0	77	0	0	0	0	662	36	-157	0	0	202	0	0	4294967295
775	tox	0	177	0	0	0	0	-840	1227	-157	0	0	202	0	0	4294967295
779	twilight	0	1	-107	-1982	95.3	0	-1750	-972	-266	0	0	160	0	0	4294967295
780	twilight	0	2	-1170	2007	-27	0	-1118	-1810	-98	0	0	175	0	0	4294967295
782	twilight	0	6	0	0	0	0	0	0	-25	0	0	152	0	0	4294967295
783	umbral	0	1	0	0	0	0	-2186	-572	153	124	0	176	0	0	4294967295
784	umbral	0	2	-550	2100	23.7	0	-220	-2082	-152	65	0	173	0	0	4294967295
785	umbral	0	45	-1912	-750	150	0	343	-1400	-40.4	64.4	0	158	0	0	4294967295
786	wakening	0	1	1545	4750	-59	0	-210	-730	10	0	0	114	0	0	4294967295
787	wakening	0	2	-570	-5055	-194	0	-133	3190	-395	195	0	113	0	0	4294967295
788	wakening	0	7	460	-1070	-20	0	-2493	3019	-21	0	0	127	0	0	4294967295
796	westwastes	0	1	-5175	-3880	-247	252	210.49	-88.81	2.19	128	0	125	0	0	4294967295
797	westwastes	0	20	-2850	495	-196	425	-100	2000	3	24	0	123	0	0	4294967295
798	westwastes	0	56	1460	700	-195	211	-500	-2000	-42	84	0	124	0	0	4294967295
799	qey2hh1	0	1	45	55	-3	0	1238	-2449	-2	31	0	4	0	0	4294967295
801	befallen	0	1	-75.27	35.22	3.75	0	-1150	596	-38	231	0	21	0	0	4294967295
802	blackburrow	0	1	-158.97	38.92	3.75	0	3431	-1155	3.75	130	0	4	0	0	4294967295
803	blackburrow	0	2	94.53	-345.21	3.75	0	-3058	-530	-109	0	0	30	0	0	4294967295
804	blackburrow	0	7	163.07	148.64	-155.19	0	270	2730	-2	231	0	181	0	0	4294967295
806	lakerathe	0	1	2513	-2280	5	0	3411	3036	-2	231	0	50	0	0	4294967295
807	lakerathe	0	2	2342	2493	95	0	-638.88	15.13	-16.73	0	0	77	0	0	4294967295
808	lakerathe	0	3	4376.63	1155.48	3.13	0	-8563	1156	4	0	0	14	0	0	4294967295
811	crystal	0	1	486	302	-74	0	-4065	478	145	231	0	116	0	0	4294967295
812	crystal	0	2	-576	62	-105	0	-3405	1066	150	231	0	116	0	0	4294967295
816	thedeep	0	1	-831	3062	-124	0	-884	-500	-255	64	0	162	0	0	4294967295
817	thedeep	0	2	-390	-745	-60	0	-1765	1586	128	0	0	153	0	0	4294967295
821	echo	0	1	836	-901	-30	0	380	1798	-54	130	0	150	0	0	4294967295
822	echo	0	2	1155	1031	-122	0	-2328	-1145	-308	65.5	0	157	0	0	4294967295
823	echo	0	3	-1773	1588	126	0	-385	-735	-60	60.8	0	164	0	0	4294967295
824	echo	0	4	-1008	-83	1	0	-1111	1628	-74	3.1	0	150	0	0	4294967295
826	frozenshadow	0	2	0	0	0	0	250	20	355	231	0	111	0	0	4294967295
827	frozenshadow	0	3	0	0	0	0	100	660	40	231	0	111	0	0	4294967295
828	frozenshadow	0	4	0	0	0	0	477	166	5	231	0	111	0	0	4294967295
829	frozenshadow	0	5	0	0	0	0	750	670	75	231	0	111	0	0	4294967295
830	frozenshadow	0	6	0	0	0	0	250	20	355	231	0	111	0	0	4294967295
831	frozenshadow	0	7	0	0	0	0	660	615	23	231	0	111	0	0	4294967295
832	frozenshadow	0	8	0	0	0	0	250	20	355	231	0	111	0	0	4294967295
833	frozenshadow	0	9	0	0	0	0	755	170	175	231	0	111	0	0	4294967295
834	frozenshadow	0	10	0	0	0	0	250	20	355	231	0	111	0	0	4294967295
835	frozenshadow	0	11	0	0	0	0	160	-150	217	231	0	111	0	0	4294967295
836	frozenshadow	0	12	0	0	0	0	1160	175	190	231	0	111	0	0	4294967295
837	frozenshadow	0	13	0	0	0	0	725	-320	12	231	0	111	0	0	4294967295
838	frozenshadow	0	14	0	0	0	0	250	20	355	231	0	111	0	0	4294967295
839	frozenshadow	0	15	0	0	0	0	610	-100	220	231	0	111	0	0	4294967295
840	frozenshadow	0	16	0	0	0	0	250	20	355	231	0	111	0	0	4294967295
841	frozenshadow	0	17	0	0	0	0	175	-490	2	231	0	111	0	0	4294967295
842	frozenshadow	0	18	0	0	0	0	65	10	310	231	0	111	0	0	4294967295
843	frozenshadow	0	19	0	0	0	0	100	200	0	231	0	111	0	0	4294967295
844	frozenshadow	0	20	0	0	0	0	1786	2739	113	231	0	110	0	0	4294967295
845	fungusgrove	0	1	-2326	-1138	-308	0	1145	1025	-124	192	0	153	0	0	4294967295
846	fungusgrove	0	3	1957	2351	18	0	-1257	373	156	0	0	170	0	0	4294967295
847	griegsend	0	1	-83	925	-80	0	2262	-504	10	64	0	175	0	0	4294967295
848	griegsend	0	2	-11	3515	-4	0	-1947.7	-881	103.3	255.8	0	174	0	0	4294967295
849	griegsend	0	3	188	2388	-54.87	0	166	2400	112	231	0	163	0	0	4294967295
850	griegsend	0	4	166	2382	115	0	191	2390	-54	0	0	163	0	0	4294967295
851	guktop	0	1	1632	353	-87	0	1667	-136	-98	195	0	66	0	0	4294967295
852	guktop	0	2	1535	-71	-98	0	1498	-13	-94	231	0	66	0	0	4294967295
853	guktop	0	4	1134	608	-81	0	1127	650	-85	0	0	66	0	0	4294967295
854	guktop	0	5	1196	-192	-78	0	1196	-212	-78	129	0	66	0	0	4294967295
855	guktop	0	6	-60	40	4	0	172.2	-811.6	-7	65.1	0	46	0	0	4294967295
857	gukbottom	0	1	1667	-136	-98	0	1630	359	-88	65	0	65	0	0	4294967295
858	gukbottom	0	2	1498	-13	-94	0	1527	-59	-94	98	0	65	0	0	4294967295
860	gukbottom	0	4	1127	650.56	-88	0	1134	608	-81	0	0	65	0	0	4294967295
861	gukbottom	0	5	1196	-212	-81	0	1196	-192	-78	128	0	65	0	0	4294967295
862	gukbottom	0	3	0	0	0	0	170	-818	-9	65	0	46	0	0	4294967295
863	hatesfury	0	1	142.74	-1025.89	-0.5	0	-1705	1490	-100	0	0	227	0	0	4294967295
864	hatesfury	0	2	0	0	0	0	1120	-92	-600	124	0	228	0	0	4294967295
865	hatesfury	0	3	0	0	0	0	958	1475	-568	0	0	228	0	0	4294967295
866	hatesfury	0	4	0	0	0	0	88	-929	0	0	0	228	0	0	4294967295
867	hatesfury	0	5	0	0	0	0	-220	-20	65	0	0	228	0	0	4294967295
868	hatesfury	0	6	0	0	0	0	-48	-1066	-284	124	0	228	0	0	4294967295
869	hatesfury	0	7	0	0	0	0	-290	-1360	74	128	0	228	0	0	4294967295
879	kael	0	1	-125	3194	-396	0	-561	-5043	-195	65	0	119	0	0	4294967295
880	kael	0	2	-14.06	-654.08	123.06	0	-6248	7020	-299	231	0	116	0	0	4294967295
888	mistmoore	0	1	-350	125	-178	0	-1115	3359	4	130	0	57	0	0	4294967295
889	najena	0	1	-17	868	3.8	0	473	-1740	-103.73	130	0	27	0	0	4294967295
890	necropolis	0	66	-60	1976	2	0	-2867	508	-196	130	0	120	0	0	4294967295
891	netherbian	0	1	1980	-430	-63	0	418	16	-29	192	0	152	0	0	4294967295
892	netherbian	0	2	0	0	0	0	-609	-415	-4	162	0	161	0	0	4294967295
893	netherbian	0	3	525	1037	73	0	600	-1835	-21	64	0	168	0	0	4294967295
894	netherbian	0	4	398	1037	73	0	473	-1838	-21	64	0	168	0	0	4294967295
895	netherbian	0	5	-724	74	4	0	2074	-113	87.5	192	0	174	0	0	4294967295
896	netherbian	0	6	-724	-53	4	0	2080	-245	87.5	64	0	174	0	0	4294967295
902	paludal	0	1	-3900	-330	195	0	2414	-467	-381	128	0	165	0	0	4294967295
903	paludal	0	2	-2130	1105	-316	0	-1069	328	-28	0	0	150	0	0	4294967295
904	paludal	0	3	1595	-335	123	0	-1635	3030	-124	128	0	166	0	0	4294967295
905	permafrost	0	1	-55	120	3.75	0	2022	-7073	-55	65	0	30	0	0	4294967295
908	sirens	0	1	-608	70	-93	0	1583	1626	68	130	0	117	0	0	4294967295
909	sirens	0	2	216	-90	3	0	-5156	-3850	-248	64	0	120	0	0	4294967295
910	soldunga	0	1	0	0	0	0	1330	983	-78	47	0	27	0	0	4294967295
911	soldunga	0	2	-303	-507	25	0	-273	-506	25	231	0	32	0	0	4294967295
912	soldunga	0	3	-1080	-541	-0.9	0	-1081	-518	-0.9	231	0	32	0	0	4294967295
913	soldunga	0	4	0	0	0	0	999999	-448	999999	231	0	32	0	0	4294967295
914	soldunga	0	5	-361	-384	13	0	-364	-413	11	231	0	32	0	0	4294967295
915	soldunga	0	6	0	0	0	0	999999	-404	999999	231	0	32	0	0	4294967295
916	soldunga	0	7	0	0	0	0	-278	999999	999999	231	0	32	0	0	4294967295
917	soldunga	0	8	-165	-551	26	0	-166	-582	17	195	0	32	0	0	4294967295
918	soldunga	0	9	0	0	0	0	-458	340	-67	0	0	278	0	0	4294967295
919	soldunga	0	10	0	0	0	0	999999	-448	999999	231	0	32	0	0	4294967295
920	soldunga	0	11	0	0	0	0	-371	999999	999999	231	0	32	0	0	4294967295
921	soldunga	0	12	0	0	0	0	-907	-381	10	128	0	31	0	0	4294967295
922	skyshrine	0	1	0	0	0	0	745	-155	258	125	0	114	0	0	4294967295
923	skyshrine	0	2	0	0	0	0	1450	-290	195	0	0	114	0	0	4294967295
924	skyshrine	0	3	0	0	0	0	2260	-1280	195	0	0	114	0	0	4294967295
925	skyshrine	0	4	0	0	0	0	2980	-920	195	250	0	114	0	0	4294967295
926	skyshrine	0	5	0	0	0	0	2980	-110	195	250	0	114	0	0	4294967295
927	skyshrine	0	6	0	0	0	0	1720	-1280	195	250	0	114	0	0	4294967295
928	skyshrine	0	7	0	0	0	0	1450	-1110	195	125	0	114	0	0	4294967295
929	skyshrine	0	8	0	0	0	0	2980	-1730	195	125	0	114	0	0	4294967295
930	skyshrine	0	9	0	0	0	0	2070	-1100	197	0.1	0	114	0	0	4294967295
931	skyshrine	0	10	0	0	0	0	1540	-560	375	250	0	114	0	0	4294967295
932	skyshrine	0	11	0	0	0	0	1720	-1280	375	250	0	114	0	0	4294967295
933	skyshrine	0	12	0	0	0	0	2710	-470	375	125	0	114	0	0	4294967295
934	skyshrine	0	13	0	0	0	0	1450	-1110	375	0	0	114	0	0	4294967295
935	skyshrine	0	14	0	0	0	0	2350	-650	375	250	0	114	0	0	4294967295
936	skyshrine	0	15	0	0	0	0	1720	-1110	375	0	0	114	0	0	4294967295
937	skyshrine	0	16	0	0	0	0	1590	-1080	15	0	0	114	0	0	4294967295
938	skyshrine	0	17	0	0	0	0	2980	-1460	375	250	0	114	0	0	4294967295
939	skyshrine	0	18	0	0	0	0	1990	-2000	195	129	0	114	0	0	4294967295
940	skyshrine	0	19	0	0	0	0	1450	-200	375	0	0	114	0	0	4294967295
941	skyshrine	0	20	0	0	0	0	1630	-1730	195	250	0	114	0	0	4294967295
942	skyshrine	0	21	0	0	0	0	2080	-1110	195	0	0	114	0	0	4294967295
943	skyshrine	0	22	0	0	0	0	1630	-740	195	0	0	114	0	0	4294967295
944	skyshrine	0	23	0	0	0	0	-60	660	0	231	0	114	0	0	4294967295
945	skyshrine	0	24	0	0	0	0	1213	1201	3.75	0	0	114	0	0	4294967295
946	skyshrine	0	30	-249	-793	3	0	1543	4766	-60	231	0	119	0	0	4294967295
947	skyshrine	0	40	0	0	0	0	-942	894	315	5	0	117	0	0	4294967295
948	skyshrine	0	41	0	0	0	0	425	-326	43.72	231	0	114	0	0	4294967295
949	skyshrine	0	42	0	0	0	0	-60	660	3.75	129	0	114	0	0	4294967295
950	skyshrine	0	43	0	0	0	0	425	-326	43.72	231	0	113	0	0	4294967295
951	skyshrine	0	44	0	0	0	0	425	-326	43.72	231	0	114	0	0	4294967295
952	skyshrine	0	45	0	0	0	0	-60	660	3.75	0	0	114	0	0	4294967295
953	skyshrine	0	46	0	0	0	0	1231	1198	3.75	231	0	114	0	0	4294967295
954	skyshrine	0	50	0	0	0	0	663	-157	333	254	0	114	0	0	4294967295
968	soldungc	0	1	806	-773	-38	0	-996	-475	-23	198	0	32	0	0	4294967295
969	soldungc	0	2	-470	280	-55	0	-986	-566	2	169	0	31	0	0	4294967295
971	unrest	0	1	0	0	0	0	-2032	-626	91	231	0	70	0	0	4294967295
972	velketor	0	1	590	-67	-151	0	-6759	3332	-36	193	0	118	0	0	4294967295
977	qeynos2	0	7	-151	-5	1.5	0	464	-442	1.5	129.5	0	1	0	0	4294967295
978	qeynos2	0	8	-26	356	1.5	0	586	-80	1.5	129.5	0	1	0	0	4294967295
979	nedaria	0	1	-130	-1745	255	0	-518	3887	-7	128	0	181	0	0	4294967295
980	chardokb	0	1	0	0	0	0	-177	73	-298	145	0	103	0	0	4294967295
981	chardokb	0	2	0	0	0	0	-177	73	-298	145	0	103	0	0	4294967295
982	chardokb	0	3	0	0	0	0	-177	73	-298	145	0	103	0	0	4294967295
983	bothunder	0	2	0	0	0	0	-1115	165	1565	0	0	209	0	-1115	4294967295
984	bothunder	0	3	0	0	0	0	-1200	-50	2265	128	0	209	0	-1200	4294967295
985	bothunder	0	4	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
986	bothunder	0	5	0	0	0	0	-985	-900	1775	128	0	209	0	-985	4294967295
987	bothunder	0	6	0	0	0	0	-1075	-800	2120	128	0	209	0	-1075	4294967295
988	bothunder	0	7	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
989	bothunder	0	8	0	0	0	0	10	80	-635	0	0	209	0	10	4294967295
990	bothunder	0	9	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
991	bothunder	0	10	0	0	0	0	0	0	-1550	0	0	209	0	0	4294967295
992	bothunder	0	11	0	0	0	0	40	45	1090	0	0	209	0	40	4294967295
993	bothunder	0	12	0	0	0	0	10	80	-635	0	0	209	0	10	4294967295
994	bothunder	0	13	0	0	0	0	285	490	1460	128	0	209	0	285	4294967295
995	bothunder	0	14	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
996	bothunder	0	15	0	0	0	0	0	0	-1550	128	0	209	0	0	4294967295
997	bothunder	0	16	0	0	0	0	0	0	-1550	128	0	209	0	0	4294967295
998	bothunder	0	17	0	0	0	0	0	0	-1550	0	0	209	0	0	4294967295
999	bothunder	0	18	0	0	0	0	265	-100	-1490	128	0	209	0	265	4294967295
1000	bothunder	0	19	0	0	0	0	315	-55	-1490	0	0	209	0	315	4294967295
1001	bothunder	0	20	0	0	0	0	410	220	-1420	128	0	209	0	410	4294967295
1002	bothunder	0	21	0	0	0	0	230	15	-1555	0	0	209	0	230	4294967295
1003	bothunder	0	22	0	0	0	0	525	265	-1420	128	0	209	0	525	4294967295
1004	bothunder	0	23	0	0	0	0	230	15	-1555	0	0	209	0	230	4294967295
1005	bothunder	0	24	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
1006	bothunder	0	25	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
1007	bothunder	0	26	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
1008	bothunder	0	27	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
1009	bothunder	0	28	0	0	0	0	0	0	-1550	128	0	209	0	0	4294967295
1010	bothunder	0	29	0	0	0	0	465	-175	-1420	128	0	209	0	465	4294967295
1011	bothunder	0	30	0	0	0	0	465	-260	-1490	0	0	209	0	465	4294967295
1012	bothunder	0	31	0	0	0	0	-1765	-715	1730	128	0	209	0	-1765	4294967295
1013	bothunder	0	32	0	0	0	0	-1725	-1125	2255	128	0	209	0	-1725	4294967295
1014	bothunder	0	33	0	0	0	0	10	80	-635	128	0	209	0	10	4294967295
1015	bothunder	0	34	0	0	0	0	-1220	150	1120	128	0	209	0	-1220	4294967295
1016	bothunder	0	35	0	0	0	0	-865	-830	1375	128	0	209	0	-865	4294967295
1017	bothunder	0	36	0	0	0	0	-2200	-350	1955	0	0	209	0	-2200	4294967295
1018	bothunder	0	37	0	0	0	0	145	85	635	128	0	209	0	145	4294967295
1019	bothunder	0	38	0	0	0	0	-1735	-765	1270	128	0	209	0	-1735	4294967295
1020	bothunder	0	39	0	0	0	0	-1787	-880	1727	128	0	209	0	-1787	4294967295
1021	bothunder	0	40	0	0	0	0	-2	169	-643	0	0	209	0	-2	4294967295
1022	bothunder	0	41	0	0	0	0	-1738	-663	2251	128	0	209	0	-1738	4294967295
1023	bothunder	0	42	0	0	0	0	-720	1740	-931	92	0	203	0	-720	4294967295
1024	povalor	0	1	0	0	0	0	2172	352	33	0	0	208	0	0	4294967295
1025	povalor	0	5	0	0	0	0	-181	-50	-616	153	0	203	0	0	4294967295
1026	povalor	0	77	0	0	0	0	0	-2755	0	128	0	211	0	0	4294967295
1027	codecay	0	1	0	0	0	0	-1140	1925	-877	185	0	203	0	0	4294967295
1028	codecay	0	2	0	0	0	0	0	-16	-290	0	0	200	0	0	4294967295
1029	hohonora	0	1	0	0	0	0	960	-1	397	128	0	220	0	0	4294967295
1030	hohonora	0	2	0	0	0	0	-8	-192	-628	147	0	203	0	0	4294967295
1031	hohonorb	0	1	0	0	0	0	2	104	4	128	0	211	0	0	4294967295
1032	poair	0	1	0	0	0	0	-5	-617	1450	128	0	215	0	0	4294967295
1033	poair	0	2	0	0	0	0	701	-1507	-877	48	0	203	0	0	4294967295
1034	poair	0	10	0	0	0	0	788	-689	-613	249	0	203	0	0	4294967295
1035	podisease	0	1	-115	2110	290	0	-65	-170	-93	128	0	200	0	0	4294967295
1036	podisease	0	2	-1195	-1920	-80	0	1790	-1451	-770	0	0	203	0	0	4294967295
1037	poearthb	0	1	320	-800	-58	0	201	-1153	71	130	0	218	0	0	4294967295
1038	poearthb	0	2	0	0	0	0	701	-1507	-877	48	0	203	0	0	4294967295
1039	poeartha	0	1	0	0	0	0	328	-762	-56	133	0	222	0	0	4294967295
1040	poeartha	0	2	0	0	0	0	333	-764	-59	132	0	222	0	0	4294967295
1041	poeartha	0	3	0	0	0	0	701	-1507	-877	48	0	203	0	0	4294967295
1042	poeartha	0	10	0	0	0	0	-1337	2167	-715	132	0	203	0	0	4294967295
1043	poinnovation	0	1	0	0	0	0	245	-1549	-919	124	0	203	0	0	4294967295
1044	poinnovation	0	5	0	0	0	0	281	-239	2	129	0	206	0	0	4294967295
1045	poinnovation	0	6	0	0	0	0	1	-473	2	4	0	206	0	0	4294967295
1046	poinnovation	0	7	0	0	0	0	-231	-241	2	125	0	206	0	0	4294967295
1047	poinnovation	0	50	0	0	0	0	-274	-760	3	0	0	206	0	0	4294967295
1048	poinnovation	0	60	0	0	0	0	-274	-760	-168	0	0	206	0	0	4294967295
1049	poinnovation	0	70	0	0	0	0	223	140	9	94	0	219	0	0	4294967295
1050	poinnovation	0	71	0	0	0	0	291	-860	-1856	125	0	206	0	0	4294967295
1051	pojustice	0	1	0	0	0	0	276	-398	-25.62	0	0	201	0	0	4294967295
1052	pojustice	0	2	0	0	0	0	275	-436	-25.62	254	0	201	0	0	4294967295
1053	pojustice	0	3	0	0	0	0	361	-400	-25.62	0	0	201	0	0	4294967295
1054	pojustice	0	4	0	0	0	0	360	-436	-25.62	254	0	201	0	0	4294967295
1055	pojustice	0	5	0	0	0	0	444	-400	-25.62	0	0	201	0	0	4294967295
1056	pojustice	0	6	0	0	0	0	445	-436	-25.62	254	0	201	0	0	4294967295
1057	pojustice	0	7	0	0	0	0	531	-405	-25.62	0	0	201	0	0	4294967295
1058	pojustice	0	8	0	0	0	0	530	-438	-25.62	254	0	201	0	0	4294967295
1059	pojustice	0	9	0	0	0	0	614	-400	-25.62	0	0	201	0	0	4294967295
1060	pojustice	0	10	0	0	0	0	613	-434	-25.62	254	0	201	0	0	4294967295
1061	pojustice	0	11	0	0	0	0	715	-471	-25.62	110	0	201	0	0	4294967295
1062	pojustice	0	12	0	0	0	0	680	-471	-22.5	120	0	201	0	0	4294967295
1063	pojustice	0	13	0	0	0	0	615	-535	-25.62	254	0	201	0	0	4294967295
1064	pojustice	0	14	0	0	0	0	616	-506	-25.62	0	0	201	0	0	4294967295
1065	pojustice	0	15	0	0	0	0	445	-539	-25.62	254	0	201	0	0	4294967295
1066	pojustice	0	16	0	0	0	0	445	-500	-25.62	246	0	201	0	0	4294967295
1067	pojustice	0	17	0	0	0	0	275	-539	-25.62	254	0	201	0	0	4294967295
1068	pojustice	0	18	0	0	0	0	275	-501	-25.62	0	0	201	0	0	4294967295
1069	pojustice	0	19	0	0	0	0	470	862	9	252	0	201	0	0	4294967295
1070	pojustice	0	20	0	0	0	0	473	685	9	255	0	201	0	0	4294967295
1071	pojustice	0	21	0	0	0	0	-150	-1190	75	0	0	201	0	0	4294967295
1072	pojustice	0	22	0	0	0	0	195	-1050	75	0	0	201	0	0	4294967295
1073	pojustice	0	23	0	0	0	0	490	-1050	75	0	0	201	0	0	4294967295
1074	pojustice	0	24	0	0	0	0	726	-1119	89	128	0	201	0	0	4294967295
1075	pojustice	0	25	0	0	0	0	1340	-1120	2	128	0	201	0	0	4294967295
1076	pojustice	0	26	0	0	0	0	880	-660	56	0	0	201	0	0	4294967295
1077	pojustice	0	27	0	0	0	0	141	472	-47	128	0	201	0	0	4294967295
1078	pojustice	0	28	0	0	0	0	76	1310	9	0	0	201	0	0	4294967295
1079	pojustice	0	29	0	0	0	0	-587	-30	-519	199	0	203	0	0	4294967295
1080	postorms	0	1	0	0	0	0	178	207	-1620	0	0	209	0	0	4294967295
1081	postorms	0	2	0	0	0	0	-1087	6040	-485	198	0	210	0	0	4294967295
1082	postorms	0	3	0	0	0	0	1562	2088	-451	92	0	210	0	0	4294967295
1083	postorms	0	4	0	0	0	0	1097	-682	-929	156	0	203	0	0	4294967295
1084	potorment	0	2	0	0	0	0	1711	-257	-484	62	0	207	0	0	4294967295
1085	potorment	0	13	1736	-258.7	-480.2	251.5	686	-1647	-911	248	0	203	0	0	4294967295
1086	potranquility	0	1	0	0	0	0	223	140	1450	128	0	215	0	0	4294967295
1087	potranquility	0	3	0	0	0	0	-66	230	-1	45	0	43	0	0	4294967295
1088	potranquility	0	5	0	0	0	0	-227	-1555	-1	244	0	54	0	0	4294967295
1089	potranquility	0	17	1700	-1440	-800	0	-1245	-1750	-59	20	0	205	0	0	4294967295
1090	potranquility	0	18	0	0	0	0	-341	1706	-9	248	0	47	0	0	4294967295
1091	potranquility	0	19	0	0	0	0	-170	-65	-51	128	0	93	0	0	4294967295
1092	potranquility	0	21	0	0	0	0	-210	10	6	0	0	187	0	0	4294967295
1093	potranquility	0	22	0	0	0	0	190	-1668	54	0	0	224	0	0	4294967295
1094	potranquility	0	23	0	0	0	0	-2755	0	0	128	0	211	0	0	4294967295
1095	potranquility	0	24	0	0	0	0	-1795	-2059	-473	0	0	210	0	0	4294967295
1096	potranquility	0	25	0	0	0	0	178	207	-1620	0	0	209	0	0	4294967295
1097	potranquility	0	26	0	0	0	0	-1	-2915	-766	0	0	212	0	0	4294967295
1098	potranquility	0	27	0	0	0	0	0	-1225	4	105	0	216	0	0	4294967295
1099	potranquility	0	28	0	0	0	0	532	884	-90	0	0	215	0	0	4294967295
1100	potranquility	0	29	0	0	0	0	-1387	1210	-180	251	0	217	0	0	4294967295
1101	potranquility	0	30	0	0	0	0	-1150	200	71	0	0	218	0	0	4294967295
1102	potranquility	0	37	0	0	0	0	263	516	-53	187	0	206	0	0	4294967295
1103	potranquility	0	47	0	0	0	0	58	-61	5	127	0	201	0	0	4294967295
1104	potranquility	0	57	0	0	0	0	1668	282	212	5	0	204	0	0	4294967295
1105	potranquility	0	77	0	0	0	0	-285	-148	0	128	0	211	0	0	4294967295
1106	powater	0	1	0	0	0	0	-1200	1030	-778	183	0	203	0	0	4294967295
1107	solrotower	0	1	0	0	0	0	1210	-1387	-180	251	0	217	0	0	4294967295
1108	solrotower	0	15	0	0	0	0	-601	1296	-381	251	0	212	0	0	4294967295
1109	solrotower	0	16	0	0	0	0	299	413	2	126	0	212	0	0	4294967295
1110	solrotower	0	17	0	0	0	0	-2537	-1608	-1342	253	0	212	0	0	4294967295
1111	solrotower	0	18	0	0	0	0	1440	1104	-550	5	0	212	0	0	4294967295
1112	solrotower	0	19	0	0	0	0	1079	-1243	-958	125	0	212	0	0	4294967295
1113	solrotower	0	20	0	0	0	0	-2480	1932	289	0	0	212	0	0	4294967295
1114	solrotower	0	21	0	0	0	0	300	-397	2	123	0	212	0	0	4294967295
1115	solrotower	0	22	0	0	0	0	-606	-1295	-381	252	0	212	0	0	4294967295
1116	solrotower	0	23	0	0	0	0	673	184	-381	128	0	212	0	0	4294967295
1117	solrotower	0	24	0	0	0	0	258	1582	577	112	0	212	0	0	4294967295
1118	solrotower	0	25	0	0	0	0	258	1582	577	112	0	212	0	0	4294967295
1119	solrotower	0	26	0	0	0	0	-847	0	244	251	0	212	0	0	4294967295
1120	potactics	0	1	0	0	0	0	-1	-1	-1	-1	0	214	0	0	4294967295
1121	potactics	0	2	0	0	0	0	182	279	3	2	0	214	0	0	4294967295
1122	potactics	0	3	0	0	0	0	-191	-4	-628	149	0	203	0	0	4294967295
1123	potactics	0	5	0	0	0	0	-221	710	-106	223	0	214	0	0	4294967295
1124	potactics	0	6	0	0	0	0	652	192	-20	0	0	75	0	0	4294967295
1125	potactics	0	7	0	0	0	0	-958	1447	-285	192	0	214	0	0	4294967295
1126	potactics	0	8	0	0	0	0	2168	1378	-328	10	0	214	0	0	4294967295
1127	potactics	0	9	0	0	0	0	1894	900	-405	180	0	214	0	0	4294967295
1128	potactics	0	10	0	0	0	0	804	407	205	122	0	72	0	0	4294967295
1129	potactics	0	11	0	0	0	0	-247	762	411	205	0	71	0	0	4294967295
1130	potactics	0	12	0	0	0	0	389	267	5	53	0	76	0	0	4294967295
1131	potactics	0	13	0	0	0	0	-21	137	-288	133	0	64	0	0	4294967295
1132	ponightmare	0	1	0	0	0	0	-1225	-189	-902	121	0	203	0	0	4294967295
1133	ponightmare	0	10	0	0	0	0	-4466	5642	4	126	0	204	0	0	4294967295
1134	ponightmare	0	11	0	0	0	0	-4466	4642	4	126	0	204	0	0	4294967295
1135	ponightmare	0	12	0	0	0	0	-4466	3642	4	126	0	204	0	0	4294967295
1136	ponightmare	0	13	0	0	0	0	-1939	-2114	168	125	0	204	0	0	4294967295
1137	ponightmare	0	14	0	0	0	0	-883	-3113	168	126	0	204	0	0	4294967295
1138	ponightmare	0	15	0	0	0	0	164	-2114	168	126	0	204	0	0	4294967295
1139	ponightmare	0	16	0	0	0	0	1213	1103	279	110	0	204	0	0	4294967295
1140	ponightmare	0	17	0	0	0	0	-1246	-182	-902	122	0	203	0	0	4294967295
1141	ponightmare	0	77	0	0	0	0	1597	23	-324	125	0	221	0	0	4294967295
1142	kedge	0	1	0	0	0	0	-1182	-1009	-334	231	0	70	0	0	4294967295
1145	highpass	0	1	844.8	105.4	4.1	0	-3097	-8338	690	0	0	15	0	0	4294967295
1146	highpass	0	2	-981	92	431	0	557	4892	691	108	0	20	0	0	4294967295
