416	Hastened Lyre Leap	-1	128	65535	127	131071	0	3	0	0	12713	1
417	Hastened Quick Time	-1	128	65535	127	131071	0	3	0	0	12716	1
418	Replenish Companion	-1	21504	65535	127	131071	0	3	0	0	1126	1
419	Extended Quick Time	-1	128	65535	127	131071	0	3	0	0	12719	1
420	Imitate Death	-1	64	65535	127	131071	0	3	0	0	1255	1
424	Extended Fierce Eye	-1	128	65535	127	131071	0	3	0	0	12720	1
425	Hastened Fierce Eye	-1	128	65535	127	131071	0	3	0	0	12721	1
426	Unknown AA 15904	-1	2080	65535	127	131071	0	3	0	0	15904	1
427	Resounding Dirge	-1	128	65535	127	131071	0	3	0	0	12737	1
428	Death Peace	-1	1040	65535	127	131071	0	3	0	0	1272	1
429	Unknown AA 15908	-1	64	65535	127	131071	0	3	0	0	15908	1
430	Mercurial Torment	-1	1024	65535	127	131071	0	3	0	0	12766	1
431	Pestilent Paralysis	-1	1024	65535	127	131071	0	3	0	0	12770	1
432	Hastened Divine Companion Aura	-1	30224	65535	127	131071	0	3	0	0	12773	1
433	Embalmer's Carapace	-1	1024	65535	127	131071	0	3	0	0	12778	1
434	Steadfast Will	-1	20	65535	127	131071	0	3	0	0	1284	1
435	Shield Block	-1	21	65535	127	131071	0	2	0	0	1287	1
436	Hastened Encroaching Darkness	-1	1024	65535	127	131071	0	3	0	0	12779	1
437	Tracking Mastery	-1	8	65535	127	131071	0	3	0	0	1296	1
438	Expanding Darkness	-1	1024	65535	127	131071	0	3	0	0	12782	1
439	Precision	-1	256	65535	127	131071	0	3	0	0	1304	1
440	Nerves of Steel	-1	256	65535	127	131071	0	3	0	0	1307	1
441	Aegis of Kildrukaun	-1	5120	65535	127	131071	0	3	0	0	12785	1
442	Touch of the Cursed	-1	16	65535	127	131071	0	3	0	0	1313	1
443	Bestial Bloodrage	-1	16384	65535	127	131071	0	3	0	0	12804	1
444	Companion's Sacrifice	-1	16384	65535	127	131071	0	3	0	0	12807	1
445	Shield Block	-1	16384	65535	127	131071	0	2	0	0	12813	1
446	Spiritual Channeling	-1	512	65535	127	131071	0	3	0	0	1323	1
447	Ancestral Aid	-1	512	65535	127	131071	0	3	0	0	1327	1
448	Extended Feralgia	-1	16384	65535	127	131071	0	3	0	0	12816	1
450	Hastened Protective Spirit	-1	16384	65535	127	131071	0	3	0	0	12819	1
451	Mind Crash	-1	2048	65535	127	131071	0	3	0	0	1334	1
452	Prolonged Destruction	-1	2048	65535	127	131071	0	3	0	0	1337	1
453	Summon Permutation Peddler	5	65535	65535	127	131071	0	4	0	1	9032	1
454	Hastened Empathic Fury	-1	16384	65535	127	131071	0	3	0	0	12822	1
455	Convergence of Spirits	-1	8	65535	127	131071	0	3	0	0	13556	1
456	Teleport Bind	-1	2048	65535	127	131071	0	3	0	0	1343	1
457	Quickened Paragon of Spirit	-1	16384	65535	127	131071	0	3	0	0	12831	1
458	Warder's Gift	-1	16384	65535	127	131071	0	3	0	0	12837	1
459	Gelid Rending	-1	16384	65535	127	131071	0	3	0	0	12846	1
460	Quickened Nature's Salve	-1	16384	65535	127	131071	0	3	0	0	12849	1
462	Auspice of the Hunter	-1	8	65535	127	131071	0	3	0	0	1345	1
463	Divine Guardian	-1	2	65535	127	131071	0	3	0	0	13385	1
464	Divine Peace	-1	2	65535	127	131071	0	3	0	0	13388	1
465	Savage Spirit	-1	32768	65535	127	131071	0	3	0	0	1348	1
466	Trials of Mata Muram	2	65535	65535	127	131071	0	4	0	1	1011	1
467	Press the Attack	-1	1	65535	127	131071	0	3	0	0	1351	1
468	Crippling Strike	-1	64	65535	127	131071	0	3	0	0	1352	1
469	Stunning Kick	-1	64	65535	127	131071	0	3	0	0	1355	1
470	Eye Gouge	-1	64	65535	127	131071	0	3	0	0	1358	1
471	Gift of the Dark Reign	2	65535	65535	127	131071	0	4	0	1	1361	1
472	Tenacity of the Dark Reign	2	65535	65535	127	131071	0	4	0	1	1362	1
473	Embrace of the Dark Reign	2	65535	65535	127	131071	0	4	0	1	1363	1
474	Power of the Dark Reign	2	65535	65535	127	131071	0	4	0	1	1364	1
475	Fervor of the Dark Reign	2	65535	65535	127	131071	0	4	0	1	1365	1
476	Gift of the Keepers	2	65535	65535	127	131071	0	4	0	1	1366	1
477	Valor of the Keepers	2	65535	65535	127	131071	0	4	0	1	1367	1
478	Embrace of the Keepers	2	65535	65535	127	131071	0	4	0	1	1368	1
479	Power of the Keepers	2	65535	65535	127	131071	0	4	0	1	1369	1
480	Sanctity of the Keepers	2	65535	65535	127	131071	0	4	0	1	1370	1
481	Lesson of the Devoted	5	65535	65535	127	131071	0	4	0	1	1371	1
482	Infusion of the Faithful	5	65535	65535	127	131071	0	4	0	1	1372	1
483	Chaotic Jester	5	65535	65535	127	131071	0	4	0	1	1373	1
484	Expedient Recovery	5	65535	65535	127	131071	0	4	0	1	1374	1
485	Steadfast Servant	5	65535	65535	127	131071	0	4	0	1	1375	1
486	Staunch Recovery	5	65535	65535	127	131071	0	4	0	1	1376	1
487	Intensity of the Resolute	5	65535	65535	127	131071	0	4	0	1	1377	1
488	Curse of Blood	2	65535	65535	127	131071	0	4	0	1	1378	1
489	Yaulp	-1	6	65535	127	131071	0	3	0	0	13389	1
490	Abscond	-1	2048	65535	127	131071	0	3	0	0	12864	1
491	Atol's Unresistable Shackles	-1	2048	65535	127	131071	0	3	0	0	12865	1
492	Dimensional Shield	-1	14336	65535	127	131071	0	3	0	0	12866	1
493	Improved Sustained Destruction	-1	2048	65535	127	131071	0	3	0	0	12867	1
494	Silent Casting	-1	546	65535	127	131071	0	2	0	0	1409	1
495	Gift of Mana	-1	15906	65535	127	131071	0	2	0	0	1435	1
496	Field Dressing	-1	32769	65535	127	131071	0	3	0	0	1611	1
497	Bandage Wounds	-1	32766	65535	127	131071	0	1	0	0	1420	1
498	Enhanced Aggression	-1	49629	65535	127	131071	0	2	0	0	1592	1
499	Cascading Rage	-1	32768	65535	127	131071	0	3	0	0	1425	1
500	Silent Casting	-1	15360	65535	127	131071	0	2	0	0	1404	1
501	E'ci's Icy Blessing	-1	2048	65535	127	131071	0	3	0	0	12886	1
503	Hastened Thunder	-1	16384	65535	127	131071	0	3	0	0	1471	1
504	Conservation	-1	32768	65535	127	131071	0	3	0	0	1453	1
505	Cry of Battle	-1	32768	65535	127	131071	0	3	0	0	1458	1
506	Ward of Purity	-1	2	65535	127	131071	0	3	0	0	1459	1
507	Ro's Fiery Blessing	-1	2048	65535	127	131071	0	3	0	0	12887	1
508	Druzzil's Mystical Blessing	-1	2048	65535	127	131071	0	3	0	0	12888	1
509	Kerafyrm's Favor	-1	2048	65535	127	131071	0	3	0	0	12889	1
510	Kerafyrm's Prismatic Familiar	-1	2048	65535	127	131071	0	3	0	0	12892	1
511	Throne of Heroes	5	65535	65535	127	131071	0	4	0	1	4665	1
512	Translocational Anchor	-1	2048	65535	127	131071	0	3	0	0	1630	1
513	Hastened Phantasmal Opponent	-1	8192	65535	127	131071	0	3	0	0	12894	1
514	Pyromancy	-1	2048	65535	127	131071	0	3	0	0	1478	1
515	Improved Twincast	-1	14370	65535	127	131071	0	3	0	0	12893	1
516	Abundant Healing	-1	546	65535	127	131071	0	2	0	0	1486	1
517	Hastened First Spire of Enchantment	-1	8192	65535	127	131071	0	3	0	0	12902	1
518	Shared Camouflage	-1	40	65535	127	131071	0	3	0	0	1494	1
519	Convergence of Spirits	-1	32	65535	127	131071	0	3	0	0	1495	1
520	Nature's Guardian	-1	32	65535	127	131071	0	3	0	0	1498	1
521	Edict of Command	-1	8192	65535	127	131071	0	3	0	0	1501	1
522	Extended Burnout	-1	4096	65535	127	131071	0	3	0	0	1504	1
523	Hastened Second Spire of Enchantment	-1	8192	65535	127	131071	0	3	0	0	12907	1
524	Blood Magic	-1	1024	65535	127	131071	0	3	0	0	1510	1
525	Graverobbing	-1	1024	65535	127	131071	0	3	0	0	1511	1
526	Affliction Mastery	-1	1568	65535	127	131071	0	3	0	0	1514	1
527	Hastened Third Spire of Enchantment	-1	8192	65535	127	131071	0	3	0	0	12912	1
528	Ancestral Guard	-1	512	65535	127	131071	0	3	0	0	1520	1
529	Cloak of Light	-1	4	65535	127	131071	0	3	0	0	1523	1
530	Profound Visage	-1	8192	65535	127	131071	0	3	0	0	12920	1
531	Cloak of Shadows	-1	1040	65535	127	131071	0	3	0	0	1527	1
532	Willful Death	-1	1040	65535	127	131071	0	3	0	0	1528	1
533	Unknown AA 16016	-1	1024	65535	127	131071	0	3	0	0	16016	1
534	Calculated Insanity	-1	8192	65535	127	131071	0	3	0	0	12931	1
535	Crippling Aurora	-1	8192	65535	127	131071	0	3	0	0	12937	1
536	Appraisal	-1	256	65535	127	131071	0	3	0	0	1542	1
537	Precise Strikes	-1	256	65535	127	131071	0	3	0	0	1543	1
538	Hastened Death	-1	64	65535	127	131071	0	3	0	0	1546	1
539	Unflinching Resolve	-1	64	65535	127	131071	0	3	0	0	1549	1
540	Weightless Steps	-1	64	65535	127	131071	0	3	0	0	1552	1
541	Hastened Blades	-1	128	65535	127	131071	0	3	0	0	1555	1
542	Unknown AA 16071	-1	8192	65535	127	131071	0	3	0	0	16071	1
543	Diminutive Companion	-1	20480	65535	127	131071	0	3	0	0	12941	1
544	Song of Stone	-1	128	65535	127	131071	0	3	0	0	1569	1
545	Deep Sleep	-1	8192	65535	127	131071	0	3	0	0	1572	1
546	Companion's Gift	-1	4096	65535	127	131071	0	3	0	0	1577	1
547	Unknown AA 16081	-1	15360	65535	127	131071	0	3	0	0	16081	1
548	Hastened Defiance	-1	1	65535	127	131071	0	3	0	0	1583	1
549	Dauntless Perseverance	-1	1	65535	127	131071	0	3	0	0	1591	1
550	Steadfast Resolve	-1	16384	65535	127	131071	0	3	0	0	14275	1
551	Hastened Mind Crash	-1	2048	65535	127	131071	0	3	0	0	1414	1
552	Call of Challenge	-1	1	65535	127	131071	0	3	0	0	1597	1
553	Cacophony	-1	128	65535	127	131071	0	3	0	0	1598	1
554	Hastened Nightmare Stasis	-1	8192	65535	127	131071	0	3	0	0	14341	1
555	Anatomy	-1	256	65535	127	131071	0	3	0	0	1604	1
556	Scintillating Beam	-1	8192	65535	127	131071	0	3	0	0	14346	1
557	Trick Shot	-1	8	65535	127	131071	0	3	0	0	1608	1
558	Turn Undead	-1	2	65535	127	131071	0	3	0	0	1383	1
559	Turn Summoned	-1	4096	65535	127	131071	0	3	0	0	1462	1
560	Selo's Enduring Cadence	-1	128	65535	127	131071	0	3	0	0	1627	1
561	Hastened Harvest of Druzzil	-1	2048	65535	127	131071	0	3	0	0	12881	1
562	Lightning Strikes	-1	8	65535	127	131071	0	3	0	0	1616	1
563	Concentration	-1	33089	65535	127	131071	0	2	0	0	1588	1
565	Mana Burn	-1	2048	65535	127	131071	0	3	0	0	1638	1
567	Unknown AA 16146	-1	2	65535	127	131071	0	3	0	0	16146	1
568	Thief's Intuition	-1	256	65535	127	131071	0	3	0	0	1641	1
569	Thief's Intuition	-1	128	65535	127	131071	0	3	0	0	1642	1
570	Valiant Steed	-1	4	65535	127	131071	0	3	0	0	1645	1
571	Abyssal Steed	-1	16	65535	127	131071	0	3	0	0	1646	1
572	Holy Warhorse	-1	4	65535	127	131071	0	3	0	1	1643	1
573	Unholy Warhorse	-1	16	65535	127	131071	0	3	0	1	1644	1
574	Harmonic Dissonance	2	65535	65535	127	131071	0	4	0	1	1647	1
575	Tinkering Mastery	6	15639	65535	127	131071	0	1	0	1	4672	1
576	Jewel Craft Mastery 	6	57343	65535	127	131071	0	1	0	0	4675	1
577	Concussive Intuition	-1	2048	65535	127	131071	0	3	0	0	12885	1
578	Glyph Spray	-1	8192	65535	127	131071	0	3	0	0	12939	1
579	Combat Medic 	-1	32766	65535	127	131071	0	1	0	0	4688	1
580	Hastened Outrider's Accuracy	-1	8	65535	127	131071	0	3	0	0	13565	1
581	Quick Draw	-1	65535	65535	127	131071	0	1	0	0	4698	1
582	Battle Ready	-1	65535	65535	127	131071	0	1	0	0	4699	1
583	Hastened Outrider's Evasion	-1	8	65535	127	131071	0	3	0	0	13568	1
584	Grasp of Sylvan Spirits	-1	8	65535	127	131071	0	3	0	0	13571	1
585	Glyph of Dragon Scales	7	65535	65535	127	131071	0	4	1	0	4702	1
586	Glyph of Indeterminable Reward	7	65535	65535	127	131071	0	4	1	0	13788	1
587	Glyph of Arcane Secrets	7	32318	65535	127	131071	0	4	1	0	4704	1
588	Glyph of Draconic Potential	7	65535	65535	127	131071	0	4	1	0	4705	1
589	Glyph of Destruction	7	65535	65535	127	131071	0	4	1	0	4706	1
590	Breath of Atathus	8	65535	65535	127	131071	0	4	0	1	5150	1
591	Breath of Draton'ra	8	65535	65535	127	131071	0	4	0	1	5165	1
592	Breath of Osh'vir	8	65535	65535	127	131071	0	4	0	1	5180	1
593	Breath of Venesh	8	65535	65535	127	131071	0	4	0	1	5195	1
594	Breath of Mysaphar	8	65535	65535	127	131071	0	4	0	1	5210	1
595	Breath of Keikolin	8	65535	65535	127	131071	0	4	0	1	5225	1
596	Small Modulation Shard	-1	4096	65535	127	131071	0	3	0	0	12963	1
597	Medium Modulation Shard	-1	4096	65535	127	131071	0	3	0	0	12964	1
598	Large Modulation Shard	-1	4096	65535	127	131071	0	3	0	0	12965	1
599	Hastened Malosinete	-1	4608	65535	127	131071	0	3	0	0	12968	1
600	Blessing of the Devoted	5	65535	65535	127	131071	0	4	0	1	9033	1
601	Grappling Strike	-1	65	65535	127	131071	0	3	0	0	4836	1
602	Mental Contortion	-1	8192	65535	127	131071	0	3	0	0	12938	1
603	Shield of the Elements	-1	4096	65535	127	131071	0	3	0	0	12971	1
604	Extended Malosinete	-1	4608	65535	127	131071	0	3	0	0	12977	1
605	Shield Specialist	-1	1	65535	127	131071	0	3	0	0	4844	1
606	Mark of the Mage Hunter	-1	1	65535	127	131071	0	3	0	0	4849	1
609	Uncanny Resilience	-1	32768	65535	127	131071	0	3	0	0	4854	1
610	Blinding Fury	-1	32768	65535	127	131071	0	3	0	0	4857	1
611	Battle Leap	-1	32769	65535	127	131071	0	3	0	0	4860	1
612	Soul Seeker	-1	1024	65535	127	131071	0	3	0	0	4861	1
613	Lingering Death	-1	1024	65535	127	131071	0	3	0	0	13096	1
614	Spirit Guardian	-1	512	65535	127	131071	0	3	0	0	5369	1
615	Surreality	-1	8192	65535	127	131071	0	3	0	0	4887	1
616	Mana Draw	-1	8192	65535	127	131071	0	3	0	0	4890	1
617	Doppelganger's Beckon	-1	8192	65535	127	131071	0	3	0	0	5127	1
618	Armor of Ancestral Spirits	-1	512	65535	127	131071	0	3	0	0	12989	1
619	Group Pact of the Wolf	-1	512	65535	127	131071	0	3	0	0	12992	1
620	Hastened Inconspicuous Totem	-1	512	65535	127	131071	0	3	0	0	13001	1
621	Fire Core	-1	4096	65535	127	131071	0	3	0	0	4903	1
622	Vapor Core	-1	4096	65535	127	131071	0	3	0	0	4906	1
623	Ice Core 	-1	4096	65535	127	131071	0	3	0	0	4909	1
624	Stone Core 	-1	4096	65535	127	131071	0	3	0	0	4912	1
625	Volatile Mana Blaze	-1	2048	65535	127	131071	0	3	0	0	4915	1
626	Purified Spirits	-1	546	65535	127	131071	0	3	0	0	13004	1
627	Group Spirit Walk	-1	512	65535	127	131071	0	3	0	0	13008	1
628	Greater Blood Tithe	-1	1024	65535	127	131071	0	3	0	0	4924	1
629	Gathering Dusk	-1	1024	65535	127	131071	0	3	0	0	4927	1
630	Group Silent Presence	-1	512	65535	127	131071	0	3	0	0	13009	1
631	Double Attack	-1	512	65535	127	131071	0	3	0	0	5366	1
632	Sanguine Mind Crystal	-1	8192	65535	127	131071	0	3	0	0	4934	1
633	Azure Mind Crystal	-1	8192	65535	127	131071	0	3	0	0	4935	1
634	Hastened Cannibalization	-1	512	65535	127	131071	0	3	0	0	13010	1
635	Hastened Spirit Channeling	-1	512	65535	127	131071	0	3	0	0	13013	1
636	Arcane Whisper	-1	14336	65535	127	131071	0	3	0	0	4938	1
637	Vengeful Spirits	-1	9776	65535	127	131071	0	3	0	0	13017	1
638	Crippling Apparition	-1	512	65535	127	131071	0	3	0	0	13020	1
639	Dimensional Instability	-1	14336	65535	127	131071	0	3	0	0	4943	1
640	Cryomancy	-1	2048	65535	127	131071	0	3	0	0	4944	1
641	Hastened Self Preservation	-1	32768	65535	127	131071	0	3	0	0	13055	1
642	Binding Axe	-1	32768	65535	127	131071	0	3	0	0	13065	1
643	Agony of Absolution	-1	32768	65535	127	131071	0	3	0	0	13066	1
644	Hastened Absolution	-1	32768	65535	127	131071	0	3	0	0	13067	1
645	Hastened Calculated Insanity	-1	8192	65535	127	131071	0	3	0	0	13753	1
646	Hastened Mental Contortion	-1	8192	65535	127	131071	0	3	0	0	13758	1
647	Hastened Crippling Aurora	-1	8192	65535	127	131071	0	3	0	0	13764	1
649	Hastened Leech Touch	-1	16	65535	127	131071	0	3	0	0	14046	1
650	Bony Grasp of Death	-1	16	65535	127	131071	0	3	0	0	14051	1
651	Thought Leech	-1	16	65535	127	131071	0	3	0	0	14052	1
652	Hastened Leechcurse Discipline	-1	16	65535	127	131071	0	3	0	0	14056	1
653	Hastened Unholy Aura Discipline	-1	16	65535	127	131071	0	3	0	0	14059	1
654	Hastened Harmshield	-1	1040	65535	127	131071	0	3	0	0	14062	1
655	Hastened Projection of Doom	-1	16	65535	127	131071	0	3	0	0	14065	1
656	Hastened Projection of Piety	-1	4	65535	127	131071	0	3	0	0	14068	1
657	Shield of Brilliance	-1	4	65535	127	131071	0	3	0	0	14071	1
658	Hastened Sanctification Discipline	-1	4	65535	127	131071	0	3	0	0	14076	1
659	Speed of the Savior	-1	4	65535	127	131071	0	3	0	0	14080	1
660	Divine Call	-1	4	65535	127	131071	0	3	0	0	14081	1
661	Hunter's Fury	-1	8	65535	127	131071	0	3	0	0	5248	1
662	Union of Spirits	-1	512	65535	127	131071	0	3	0	0	5251	1
663	Quickened Stuns	-1	4	65535	127	131071	0	3	0	0	14100	1
664	Extended Outrider's Attack	-1	8	65535	127	131071	0	3	0	0	14115	1
665	Death's Wrath	-1	1024	65535	127	131071	0	3	0	0	5264	1
666	Taste of Blood	-1	16384	65535	127	131071	0	3	0	0	5015	1
667	Summoner's Beckon	-1	4096	65535	127	131071	0	3	0	0	5269	1
668	Hymn of the Last Stand	-1	128	65535	127	131071	0	3	0	0	5017	1
669	Bladed Song	-1	128	65535	127	131071	0	3	0	0	5020	1
670	Twisted Shank	-1	256	65535	127	131071	0	3	0	0	5021	1
671	Dirty Fighting	-1	256	65535	127	131071	0	3	0	0	5022	1
672	Ligament Slice	-1	256	65535	127	131071	0	3	0	0	5025	1
673	Tumble	-1	256	65535	127	131071	0	3	0	0	5028	1
674	Unknown AA 16149	-1	2	65535	127	131071	0	3	0	0	16149	1
675	Shrink	-1	512	65535	127	131071	0	3	0	0	14224	1
676	Convergence	-1	1024	65535	127	131071	0	3	0	0	14358	1
677	Gift of Deathly Resolve	-1	1024	65535	127	131071	0	3	0	0	14359	1
678	Unknown AA 16082	-1	2080	65535	127	131071	0	3	0	0	16082	1
679	Unknown AA 16083	-1	15906	65535	127	131071	0	2	0	0	16083	1
680	Unknown AA 16084	-1	2048	65535	127	131071	0	3	0	0	16084	1
681	Unknown AA 16087	-1	2048	65535	127	131071	0	3	0	0	16087	1
682	Unknown AA 16096	-1	8	65535	127	131071	0	3	0	0	16096	1
683	Unknown AA 16097	-1	8	65535	127	131071	0	3	0	0	16097	1
684	Unknown AA 16104	-1	1	65535	127	131071	0	3	0	0	16104	1
685	Unknown AA 16105	-1	1	65535	127	131071	0	3	0	0	16105	1
686	Unknown AA 16106	-1	1	65535	127	131071	0	3	0	0	16106	1
687	Unknown AA 16107	-1	1	65535	127	131071	0	3	0	0	16107	1
688	Unknown AA 16108	-1	1	65535	127	131071	0	3	0	0	16108	1
689	Combat Medic 	-1	32769	65535	127	131071	0	3	0	0	5136	1
690	Unknown AA 16109	-1	1	65535	127	131071	0	3	0	0	16109	1
691	Unknown AA 16113	-1	1	65535	127	131071	0	3	0	0	16113	1
692	Unknown AA 16114	-1	1	65535	127	131071	0	3	0	0	16114	1
693	Unknown AA 16117	-1	1	65535	127	131071	0	3	0	0	16117	1
694	Unknown AA 16120	-1	1	65535	127	131071	0	3	0	0	16120	1
695	Unknown AA 16152	-1	2	65535	127	131071	0	3	0	0	16152	1
696	Unknown AA 16156	-1	2	65535	127	131071	0	3	0	0	16156	1
697	Mortal Coil	-1	16	65535	127	131071	0	3	0	0	5085	1
698	Hastened Purified Spirits	-1	546	65535	127	131071	0	3	0	0	13416	1
699	Swarm of Fireflies	-1	32	65535	127	131071	0	3	0	0	13419	1
700	Unknown AA 16159	-1	2	65535	127	131071	0	3	0	0	16159	1
701	Armor of the Inquisitor	-1	4	65535	127	131071	0	3	0	0	5095	1
702	Hand of Disruption	-1	4	65535	127	131071	0	3	0	0	5098	1
703	Quickened Death Bloom	-1	1024	65535	127	131071	0	3	0	0	14318	1
704	Hero's Barracks	9	65535	65535	127	131071	0	4	0	1	14367	1
705	Spirit of the White Wolf	-1	32	65535	127	131071	0	3	0	0	5105	1
706	Unknown AA 16160	-1	2	65535	127	131071	0	3	0	0	16160	1
707	Pact of the Wolf	-1	512	65535	127	131071	0	3	0	0	5109	1
708	Enchant Alaran Metal	-1	8192	65535	127	131071	0	3	0	1	13271	1
709	Mass Enchant Alaran Metal	-1	8192	65535	127	131071	0	3	0	1	13272	1
710	Funeral Pyre	-1	1024	65535	127	131071	0	3	0	0	14360	1
711	Unknown AA 16162	-1	2	65535	127	131071	0	3	0	0	16162	1
712	Hastened Sanctuary	-1	2	65535	127	131071	0	3	0	0	5118	1
713	Etherium Blades	-1	256	65535	127	131071	0	3	0	0	14129	1
714	Hastened Assassination Disciplines	-1	256	65535	127	131071	0	3	0	0	14135	1
715	Cunning Disguise: Shissar	-1	256	65535	127	131071	0	3	0	0	14139	1
716	Scout's Mastery of Piercing	-1	256	65535	127	131071	0	3	0	0	14141	1
717	Extended Envenomed Blades	-1	256	65535	127	131071	0	3	0	0	14144	1
718	Heel of Brithrax	-1	64	65535	127	131071	0	3	0	0	14151	1
719	Extended Zan Fi's Whistle	-1	64	65535	127	131071	0	3	0	0	14163	1
720	Hastened Marr's Salvation	-1	4	65535	127	131071	0	3	0	0	14088	1
721	Hastened Armor of the Inquisitor	-1	4	65535	127	131071	0	3	0	0	14091	1
722	Hastened Drape of Shadows	-1	4096	65535	127	131071	0	3	0	0	14304	1
723	Unknown AA 16185	-1	8	65535	127	131071	0	3	0	0	16185	1
724	Hastened Eldritch Rune	-1	8192	65535	127	131071	0	3	0	0	14364	1
725	Unknown AA 16124	-1	4	65535	127	131071	0	3	0	0	16124	1
726	Unknown AA 16128	-1	4	65535	127	131071	0	3	0	0	16128	1
727	Unknown AA 16131	-1	4	65535	127	131071	0	3	0	0	16131	1
728	Unknown AA 16137	-1	4	65535	127	131071	0	3	0	0	16137	1
729	Unknown AA 16140	-1	6	65535	127	131071	0	3	0	0	16140	1
730	Unknown AA 16186	-1	9	65535	127	131071	0	3	0	0	16186	1
731	Unknown AA 16188	-1	16	65535	127	131071	0	3	0	0	16188	1
732	Unknown AA 16195	-1	16	65535	127	131071	0	3	0	0	16195	1
733	Killing Spree	-1	33089	65535	127	131071	0	2	0	0	4739	1
734	Hold the Line	-1	32833	65535	127	131071	0	3	0	0	4742	1
735	Battle Frenzy	-1	2	65535	127	131071	0	3	0	0	13134	1
737	Quickened Silent Casting	-1	15360	65535	127	131071	0	2	0	0	13143	1
738	Quickened Silent Casting	-1	546	65535	127	131071	0	2	0	0	13146	1
739	Balefire Burst	-1	4	65535	127	131071	0	3	0	0	13164	1
740	Blood Tithe	-1	1568	65535	127	131071	0	3	0	0	4761	1
741	Leap of Faith	-1	4	65535	127	131071	0	3	0	0	13202	1
742	Unknown AA 16196	-1	16	65535	127	131071	0	3	0	0	16196	1
743	Hastened Explosion of Hatred	-1	16	65535	127	131071	0	3	0	0	13166	1
744	Howl of the Warlord	-1	1	65535	127	131071	0	3	0	0	13169	1
745	Hastened Tune In Your Head	-1	128	65535	127	131071	0	3	0	0	13204	1
746	Unknown AA 16197	-1	16	65535	127	131071	0	3	0	0	16197	1
747	Unknown AA 16200	-1	16	65535	127	131071	0	3	0	0	16200	1
748	Nightmare Stasis	-1	8192	65535	127	131071	0	3	0	0	4894	1
749	Explosion of Spite	-1	16	65535	127	131071	0	3	0	0	13165	1
751	Scent of Terris	-1	1024	65535	127	131071	0	3	0	0	13225	1
752	Bloodfury	-1	32768	65535	127	131071	0	3	0	0	13224	1
753	Dreary Deeds	-1	8192	65535	127	131071	0	3	0	0	13252	1
754	Enchant Feymetal	-1	8192	65535	127	131071	0	3	0	1	13260	1
755	Mass Enchant Feymetal	-1	8192	65535	127	131071	0	3	0	1	13261	1
756	Enlightened Focus of Arcanum	-1	15904	65535	127	131071	0	3	0	0	13646	1
757	Shifting Elements	-1	4096	65535	127	131071	0	3	0	0	5276	1
758	Extended Silent Casting	-1	15360	65535	127	131071	0	3	0	0	13667	1
759	Fury of Kerafyrm	-1	2048	65535	127	131071	0	3	0	0	13670	1
760	Unknown AA 16203	-1	544	65535	127	131071	0	3	0	0	16203	1
761	Unknown AA 16208	-1	552	65535	127	131071	0	3	0	0	16208	1
762	Shield Block	-1	546	65535	127	131071	0	2	0	0	5283	1
763	Mirrored Pestilence	-1	1552	65535	127	131071	0	3	0	0	13684	1
764	Embrace The Decay	-1	1024	65535	127	131071	0	3	0	0	13687	1
765	Quickened Scent of Terris	-1	1024	65535	127	131071	0	3	0	0	13689	1
766	Frenzy of the Dead	-1	1024	65535	127	131071	0	3	0	0	13693	1
767	Unknown AA 16211	-1	512	65535	127	131071	0	3	0	0	16211	1
768	Unknown AA 16215	-1	32	65535	127	131071	0	3	0	0	16215	1
769	Marr's Salvation	-1	4	65535	127	131071	0	3	0	0	13100	1
770	Blessing of the Faithful	-1	4	65535	127	131071	0	3	0	0	13101	1
771	Unbridled Strike of Fear	-1	16	65535	127	131071	0	3	0	0	13108	1
772	Noteworthy Disguise: Drake	-1	128	65535	127	131071	0	3	0	0	14192	1
773	Death's Effigy	-1	1024	65535	127	131071	0	3	0	0	13133	1
774	Empowered Focus of Arcanum	-1	15904	65535	127	131071	0	3	0	0	14690	1
775	Unknown AA 16342	-1	1024	65535	127	131071	0	3	0	0	16342	1
776	Arcane Overkill	-1	2048	65535	127	131071	0	3	0	0	5295	1
777	Funeral Dirge	-1	128	65535	127	131071	0	3	0	0	5298	1
778	Protection of the Spirit Wolf	-1	8	65535	127	131071	0	3	0	0	5007	1
779	Hastened Juggernaut Surge	-1	32768	65535	127	131071	0	3	0	0	13873	1
780	Hastened Resilience	-1	32768	65535	127	131071	0	3	0	0	13878	1
781	Hastened Blood Pact	-1	32768	65535	127	131071	0	3	0	0	13881	1
782	Unknown AA 16317	-1	32768	65535	127	131071	0	3	0	0	16317	1
783	Energetic Attunement	-1	65535	65535	127	131071	0	1	0	0	1056	1
784	Heart of Flames	-1	4096	65535	127	131071	0	3	0	0	1251	1
785	Heart of Vapor	-1	4096	65535	127	131071	0	3	0	0	1252	1
786	Heart of Ice	-1	4096	65535	127	131071	0	3	0	0	1253	1
787	Heart of Stone	-1	4096	65535	127	131071	0	3	0	0	1254	1
789	Stealthy Getaway	-1	256	65535	127	131071	0	3	0	0	1477	1
790	Seized Opportunity	-1	256	65535	127	131071	0	3	0	0	878	1
791	Veil of Mindshadow	-1	8192	65535	127	131071	0	3	0	0	4931	1
792	Army of the Dead	-1	1024	65535	127	131071	0	3	0	0	1274	1
793	Mana Blast	-1	2048	65535	127	131071	0	3	0	0	1639	1
794	Mana Blaze	-1	2048	65535	127	131071	0	3	0	0	1640	1
